,RPT,RPT,VAL,VAL,ROS,ROS,KIL,KIL,SHA,SHA,BIR,BIR,DUB,DUB,CLA,CLA,MUL,MUL,CLO,CLO,BEL,BEL,MAL,MAL,month,month
1968-11-30,11.8903290137,2.30518858568,10.4243201891,2.31445345192,11.326458287,1.84935321878,6.59377784575,1.18953252771,10.9900089729,1.56358623022,6.44771564702,1.44408115781,9.22728869114,2.23475935664,8.65905463478,1.58233775478,7.57930437523,1.60971023555,8.10889605117,2.15151821395,13.4193788839,2.33213194201,15.3063739711,3.2597819114,6.9,3.16061286529
1968-12-31,11.9279612718,2.31898366691,10.4668486837,2.31951624989,11.3204620504,1.84260281917,6.47626117909,1.11323615499,10.9125503708,1.58952419079,6.3588731739,1.44856759901,9.10220750834,2.14917786666,8.60926538747,1.61488360679,7.51948233222,1.57242609538,8.06444927697,2.11719384244,13.352445013,2.35217411107,15.4093298851,3.33923695427,7.3,3.27831792556
1969-01-31,11.9132677234,2.31196213166,10.4705583611,2.32222187134,11.2035265666,1.75282235939,6.42434182425,1.07438346593,10.8464535966,1.57463513332,6.27922801261,1.42500262911,9.07323976641,2.1337304895,8.56242667779,1.60699645262,7.5397242677,1.58115610918,8.09538476085,2.13444535018,13.342445013,2.35144654172,15.5226202076,3.35202842365,7.1,3.53776617001
1969-02-28,12.1220665329,2.25410248685,10.6067643135,2.22936413354,11.4648456142,1.79826711299,6.5415644433,1.03598136652,10.9289690728,1.55251336208,6.29215420308,1.41607462293,9.26410286165,2.12492038906,8.57980048731,1.60702252688,7.67742188675,1.58195677807,8.20102166561,2.12800168529,13.4930104892,2.31142427346,15.8907428267,3.39782621814,6.9,3.71200045372
1969-03-31,12.1538891136,2.22331653302,10.5766997974,2.25417967433,11.5828778722,1.76853561584,6.58482250781,0.996980953321,10.8949206857,1.57436907266,6.23062194502,1.44789429437,9.36984479713,2.06212064519,8.53876822925,1.59747261757,7.73588962869,1.58525227269,8.15597327851,2.12637538925,13.3347362956,2.41277486913,15.9430008912,3.39751128077,6.7,3.81272108936
1969-04-30,12.2620525544,2.18726568092,10.6315213028,2.21849267642,11.6755681948,1.67047776097,6.65175369061,0.971913443938,10.9299282126,1.57535573235,6.1838606547,1.45337860393,9.45162436702,2.02653055656,8.53736769162,1.59782547807,7.84856919858,1.60623596203,8.22413510647,2.1093911062,13.3600841451,2.39395466124,16.001587988,3.35303592039,6.5,3.84570847624
1969-05-31,12.058870834,2.2555860644,10.4548347436,2.28737280957,11.5718042163,1.75265106299,6.56082519598,1.0255720294,10.8082303631,1.65725878682,6.08204076222,1.4327919998,9.29315931326,2.14479350209,8.35548005721,1.6994380679,7.74075683299,1.66242073053,8.13652274088,2.15210144383,13.1040303816,2.54026809644,15.8754299235,3.46530245978,6.3,3.81272108936
1969-06-30,11.7109842749,2.09493843703,10.1248514103,2.06379919457,11.3494079798,1.70557807571,6.40585530351,0.998978514714,10.5026077825,1.5057510244,5.9870638805,1.25423272764,8.98026630251,2.07635646277,8.0813096271,1.58382376907,7.5599304889,1.57353128896,7.85578456883,2.03151720839,12.6873803816,2.12930051431,15.4232304611,3.45718893504,6.1,3.71200045372
1969-07-31,11.6125041673,2.15151884817,10.0881336684,2.07981795854,11.2196660443,1.81962855657,6.36854616373,1.0222413823,10.4748846642,1.520363652,6.03889022459,1.2634613713,8.92385823799,2.09154701556,8.03683167011,1.60021948132,7.59450360718,1.58190866297,7.86678026776,2.03044205446,12.6763287687,2.12120126487,15.2898632568,3.40079477568,5.9,3.53776617001
1969-08-31,11.562842877,2.13991355147,10.0727788297,2.08191620273,11.1141176572,1.87489148207,6.30549777663,1.025133017,10.40278789,1.52289589546,6.03818054717,1.26323924171,8.67097114122,1.98688367913,7.90741231527,1.62652018937,7.49750360718,1.51652422916,7.83274800969,2.02530348957,12.494457801,2.01135642059,14.9779922891,3.23253346829,5.7,3.27831792556
1969-09-30,11.2533982534,2.10451047678,9.78862721675,2.07373785333,11.0343079798,1.85589142186,6.12112949706,1.06377520951,10.2177255244,1.50983077595,5.92821925685,1.25861149701,8.4071974853,1.80853207448,7.78807199269,1.61219513849,7.3311960803,1.47698484425,7.68015661184,2.02745991232,12.3670142526,1.97713668307,14.7718347622,3.0841910688,6.1,3.16061286529
1969-10-31,11.1707052611,2.09390162198,9.76969896313,2.06570621904,10.9733335637,1.85144194287,6.14335864055,1.05158570399,10.3113111751,1.53216175073,6.05021758833,1.24489316481,8.40664965438,1.80850579223,7.9335781106,1.64951194844,7.45595192012,1.46400657805,7.80011378648,2.01356819408,12.634502573,2.00158642008,14.9133736943,3.13406185412,6.5,3.12039133848
1969-11-30,11.071224616,1.97363164082,9.74590971582,2.04241194804,10.9943679724,1.86273437946,5.99432584485,0.90377980492,10.1635993472,1.41961217372,5.97108855607,1.14080565994,8.29232115975,1.59944183359,7.80687596006,1.50566915164,7.40040030722,1.39925284869,7.57521808756,1.70465588905,12.5592423579,1.88270650501,15.0219941244,3.27816519733,6.9,3.16061286529
1969-12-31,11.1204816052,2.01901551216,9.79374466206,2.08440533185,11.0813959293,1.88838024275,5.8894656298,0.833531580932,10.0534224654,1.35615556348,5.96321758833,1.12880177437,8.3481765361,1.64288891166,7.77231466974,1.47607456549,7.47169708141,1.4338447217,7.50291271121,1.66913765361,12.6108730031,1.89451213336,15.1404156298,3.33253495927,7.3,3.27831792556
1970-01-31,11.2414654762,2.06650629013,9.89595433948,2.128584616,11.2471701229,1.91242352861,5.88343337174,0.833647053766,10.0186160138,1.36101554657,6.09834662058,1.20890606749,8.49161201997,1.64187553524,7.82016950845,1.49504325033,7.61911643625,1.36594883171,7.55883206605,1.65270733346,12.6038084869,1.89503342438,15.3279317588,3.33748101958,7.1,3.53776617001
1970-02-28,11.5462178571,2.12457816014,10.1534079109,2.2734855406,11.4482998848,1.83154756247,5.93531551459,0.863663907586,10.1155957757,1.42599627588,6.25187876344,1.24112384015,8.76038821045,1.72982995535,7.9310468894,1.51357325527,7.87578191244,1.37099092818,7.71778325653,1.56829968766,12.7386906298,1.9598257637,15.6866043779,3.21331279431,6.9,3.71200045372
1970-03-31,11.9333630184,1.99199803742,10.4431821045,2.03265985716,11.7011385945,1.69225277606,6.09073486943,0.849718542593,10.3135957757,1.31808187106,6.48942715054,1.13514712666,9.07758175883,1.74329789619,8.17365979263,1.44523065499,8.18360449309,1.32992712157,7.98249293395,1.42169280085,13.0179970814,1.86290070929,16.1335559908,3.01910049564,6.7,3.81272108936
1970-04-30,12.2084329109,1.97912688837,10.6918493088,1.87029043713,11.6829471966,1.6786054081,6.15282626728,0.892776853146,10.4127866359,1.28464370551,6.68301962366,1.16791851587,9.29851993088,1.71291458823,8.31465925499,1.40307633028,8.38970825653,1.27268261484,8.25473218126,1.28117520506,13.1401857911,1.78793228763,16.4875877112,2.62970215112,6.5,3.84570847624
1970-05-31,12.1108409754,2.03029636465,10.5915256528,1.89743648211,11.5685633257,1.73237240535,6.09051013825,0.882343521233,10.3501274962,1.2476253347,6.75212069892,1.1968792515,9.2738328341,1.71377982807,8.33637860983,1.40950891931,8.46323836406,1.27815413646,8.31475798771,1.27620975917,13.1946368664,1.79680412071,16.5751624424,2.55603802397,6.3,3.81272108936
1970-06-30,11.9869264593,2.07897197172,10.396168126,1.97100098762,11.5414552611,1.74207870604,6.02426658986,0.904659663775,10.2362973886,1.25237772713,6.73291155914,1.20328340413,9.20322907066,1.78126539917,8.21301301843,1.41481545511,8.42757546083,1.29854425309,8.22292626728,1.33660226644,12.9967067588,1.82019496532,16.3466258833,2.76910236491,6.1,3.71200045372
1970-07-31,11.8662103303,1.98707602009,10.1397692012,1.76506245521,11.3541611751,1.61260034358,5.99764078341,0.887431710807,10.1548194316,1.10417866078,6.74263951613,1.21487075967,9.16991778034,1.75562170928,8.05203828725,1.22589970791,8.48735718126,1.36081014971,8.1020203533,1.18195902761,12.8956605223,1.7079239062,16.1493791091,2.60748760326,5.9,3.53776617001
1970-08-31,11.6897587174,2.02887285657,10.0026079109,1.79023235199,11.1665321429,1.60016953884,5.93243110599,0.928788109929,10.0719000768,1.20018974165,6.75338145161,1.20369601182,9.00232100614,1.89325788483,7.97166731951,1.33631518924,8.4351797619,1.40410740064,7.95842357911,1.21452077429,12.810547619,1.79258476079,15.8025887865,2.69525020585,5.7,3.27831792556
1970-09-30,11.6448501152,2.01229849505,10.0010310292,1.78828765516,11.1481052611,1.59941438161,5.92246228879,0.921055456439,10.1181452381,1.23711988447,6.84170887097,1.20463650527,8.91737584485,1.88977851064,7.94895925499,1.33295228492,8.48425986943,1.41908181962,7.90418271889,1.16451681589,12.8398142857,1.80760215761,15.747985023,2.68164392209,6.1,3.16061286529
1970-10-31,11.6373599078,2.00527815785,10.0765465822,1.83839909699,11.0050050307,1.42688094176,5.88941332565,0.878908159522,10.1388324501,1.26140188593,6.99006601382,1.21117078171,8.91192135177,1.88364734703,8.01729566052,1.40889696419,8.56257784178,1.49015446791,7.90275817972,1.1630178315,12.9007273041,1.87971466012,15.7481618664,2.68192438424,6.5,3.12039133848
1970-11-30,11.8035077573,2.03469443498,10.2498019585,1.84854979217,10.9970673963,1.41985431283,5.90835526114,0.888288574603,10.2009792243,1.26500763337,7.15140364823,1.13669967837,8.96556006144,1.90720619311,8.00375103687,1.40527701738,8.64428805684,1.52381702256,7.92830979263,1.16627294194,13.0445509601,1.7855215315,15.8197951997,2.71968067921,6.9,3.16061286529
1970-12-31,11.8133765745,2.03919041269,10.2442869048,1.8502224727,11.1612641705,1.5801123699,5.84571440092,0.855474807537,10.1364233103,1.23838385692,7.18181009985,1.09993545302,8.95008694316,1.90489234667,7.94473221966,1.4238440486,8.59314074501,1.52130123251,7.89153506144,1.1631932404,12.9931708525,1.83414203976,15.9841758449,2.71113046195,7.3,3.27831792556
1971-01-31,12.0973281874,2.08315768718,10.5171094854,1.89461874399,11.3503448157,1.5716996049,5.90706923963,0.845928301711,10.2726007296,1.21217494736,7.30019719662,1.02179592719,9.149506298,1.82076408761,8.0746031874,1.3286457233,8.7467375192,1.38482402303,8.00900280338,1.11342368685,13.2461869816,1.64145611727,16.2124339094,2.52568909342,7.1,3.53776617001
1971-02-28,12.2155436636,1.9844080198,10.5854499616,1.83766137964,11.3867174347,1.53670704697,5.91424304916,0.839294260058,10.3392400154,1.13473096341,7.20058767281,1.09722100284,9.26138605991,1.71138190256,8.12163652074,1.27177882966,8.83049704301,1.29579802369,8.09856470814,1.01455446507,13.3445334101,1.55099058794,16.446277957,2.23571028521,6.9,3.71200045372
1971-03-31,12.2818823733,1.91027761035,10.5535789939,1.87395342008,11.522378725,1.38181910057,5.92492046851,0.833956536044,10.314546467,1.16010212958,7.13771670507,1.15903295729,9.32174089862,1.68016733604,8.10379781106,1.28987475259,8.84091639785,1.29202275583,8.09735503072,1.01496538967,13.217485023,1.59356438921,16.4601811828,2.22972003009,6.7,3.81272108936
1971-04-30,12.1977280722,1.97923690093,10.4131402842,2.04237894312,11.6221330261,1.27246365194,5.88639036098,0.86400647099,10.2394416283,1.249409255,7.08331186636,1.21911352103,9.30262476959,1.70905762607,8.07830856375,1.33041333512,8.83814650538,1.29495123297,8.00990556836,1.11255912776,13.0705721198,1.83369515988,16.3894731183,2.34099661786,6.5,3.84570847624
1971-05-31,12.3305436636,1.8024001115,10.5000177035,1.92994975683,11.5654749616,1.33925247205,5.92272638249,0.80061059004,10.2275201229,1.26727382069,7.10777315668,1.17793072129,9.2403984255,1.81223803085,8.09787469278,1.31400414656,8.90842177419,1.17003834689,8.05586793395,1.05129894443,13.0836285714,1.82406469798,16.2962435484,2.43562028698,6.3,3.81272108936
1971-06-30,12.3416286098,1.79211453521,10.4281580261,1.95945228945,11.6838959293,1.34687287045,5.91258229647,0.803480260038,10.1373453917,1.23226196565,7.0370156298,1.22166413231,9.17985487711,1.85847899432,7.97996340246,1.26636598159,8.87573145161,1.19111702953,7.93124696621,1.1145728315,12.8829758833,1.78206272354,16.0584580645,2.56149357675,6.1,3.71200045372
1971-07-31,12.1209802227,2.03211059055,10.2023666283,2.0934530296,11.5128615207,1.49479473703,5.84498605991,0.892035141968,10.0363152842,1.33726048868,6.88311240399,1.43949386776,8.97042530722,1.97388358754,7.80253652074,1.45327294964,8.73220241935,1.39892667505,7.7626749232,1.35433816081,12.5718812596,1.97050433536,15.5825150538,2.65470576593,5.9,3.53776617001
1971-08-31,11.9433511905,2.07514421914,9.95351178955,2.16692302132,11.4025550691,1.50466966318,5.79972799539,0.935251674337,9.99691205837,1.35710389143,6.74637046851,1.50304433466,8.83911885561,1.98373661339,7.64273006912,1.52819146904,8.63542822581,1.45948403792,7.64472331029,1.46699617868,12.4006877112,2.03232518348,15.2722086022,2.75414683001,5.7,3.27831792556
1971-09-30,11.7039721582,2.20065255898,9.69254834869,2.25400390183,11.1335781874,1.66100215008,5.68271294163,1.07040985947,9.90535829493,1.45039918112,6.61748767281,1.49675211619,8.64710756528,2.06559511951,7.42288705837,1.65847707851,8.48435672043,1.63069475711,7.50083406298,1.60365053772,12.2421108295,2.15225822848,15.0281301075,2.79103262114,6.1,3.16061286529
1971-10-31,11.6092428955,2.09780179803,9.55906735791,2.07107595224,11.1247527266,1.65300445619,5.62688402458,1.03231340918,9.87441993088,1.41114318577,6.64790069124,1.5311369993,8.55887599846,1.95696078734,7.36632311828,1.61249783782,8.42347135177,1.57971386307,7.55863072197,1.65824627526,12.2779835253,2.20423528692,15.0218230799,2.78405736932,6.5,3.12039133848
1971-11-30,11.5288955837,1.99153417197,9.52694423963,2.04425894364,11.0768710061,1.60343474894,5.56470768049,0.947925449328,9.84496025346,1.38160912765,6.61877165899,1.50451252023,8.50394427803,1.86372714799,7.21857741935,1.4804900039,8.36233264209,1.49891954202,7.5138484639,1.60841573053,12.2831690092,2.21118915408,15.1181784562,2.96016225734,6.9,3.16061286529
1971-12-31,11.4503579493,1.88672789984,9.46509961598,1.98843012291,11.1096591782,1.64478798143,5.50237434716,0.863924388816,9.81773713518,1.3641856674,6.57548563748,1.45282624373,8.55192546083,1.94653472757,7.18635215054,1.44042545475,8.34753533026,1.48323531852,7.51423824885,1.60909622983,12.4592706221,2.42140797156,15.3316628648,3.23647123236,7.3,3.27831792556
1972-01-31,11.6602934332,1.97028476553,9.59980929339,2.05635978075,11.3102559524,1.70978930672,5.51664854071,0.868657865417,9.83562423195,1.37542492644,6.54608241167,1.43083318117,8.66716739631,2.03936668907,7.07611021505,1.38248486109,8.340406298,1.47899621108,7.51143179724,1.60681143669,12.3683351382,2.39492749513,15.4448402842,3.27593683801,7.1,3.53776617001
1972-02-29,11.860453778,2.00044838159,9.74811676466,2.03018740226,11.4236059524,1.74156457269,5.57857785105,0.882112850479,9.92628859977,1.38448616378,6.5998243657,1.43615282436,8.83371164919,2.02735407997,7.0925125139,1.38327199291,8.40647353938,1.4636930405,7.6274392685,1.61628109003,12.4788926095,2.37518028473,15.7168701692,3.1834437443,6.9,3.71200045372
1972-03-31,11.895969907,2.01286809062,9.81690708724,2.0314263177,11.5507995008,1.77666575829,5.61125527041,0.921302661974,9.90527247073,1.36370441372,6.53714694634,1.38907571625,8.82326003628,2.02075665414,7.044060901,1.36687682193,8.33281224906,1.39508793292,7.59503604269,1.60466896128,12.365134545,2.36314350632,15.6625959757,3.18100949668,6.7,3.81272108936
1972-04-30,12.1016559285,1.9715329041,9.92932321627,2.01038914963,11.7384247696,1.74490050848,5.73459828116,0.966194231016,10.0671170944,1.31912994357,6.60594748398,1.37738866902,9.09145465994,1.98002202095,7.22027111605,1.38922901532,8.48244504476,1.38811310742,7.70667959108,1.59008044023,12.4961146525,2.31761963959,15.8096637176,3.06224591695,6.5,3.84570847624
1972-05-31,12.3034838855,2.1511111944,9.95701300122,2.04511789395,11.9156258449,1.84672426309,5.80787354998,1.07723261489,10.1440816105,1.44493211356,6.59934587107,1.37221105213,9.22091595026,2.00209012602,7.32839853541,1.52423739118,8.49925203401,1.40126598047,7.7893236771,1.67060511272,12.5646705665,2.3836397912,15.8399771585,3.0658281317,6.3,3.81272108936
1972-06-30,12.2261086167,2.13910197344,9.89440816251,1.99998003686,11.856490361,1.88339438166,5.7756832274,1.05972312572,10.0604289223,1.39598379536,6.52281253774,1.30457947467,9.11739068144,1.96525963918,7.26162165369,1.42158110784,8.37440310927,1.31661504823,7.76676131151,1.65562625642,12.5190754052,2.33162542745,15.5813443628,2.93022126031,6.1,3.71200045372
1972-07-31,11.9576543156,2.27417490686,9.65839472165,2.01707433878,11.7246699309,1.95498046304,5.65216064675,1.1130016523,9.9035563417,1.47531550303,6.33892651623,1.31939149363,8.91947777822,2.04133722815,7.10037595476,1.48706895405,8.20254773293,1.3161609862,7.55600002119,1.84053741446,12.3912517493,2.35817722759,15.1568723198,3.18747795964,5.9,3.53776617001
1972-08-31,11.809347864,2.31350211999,9.51665278616,2.11428810009,11.5069279954,1.91724994807,5.59012838869,1.14521057436,9.72739505138,1.66024683151,6.25789425817,1.37774628257,8.89199390725,2.04284890087,7.02913401928,1.52765926337,8.15875741035,1.33148749951,7.46159679538,1.88418381998,12.3269614267,2.41836136378,14.9211142553,3.1863068605,5.7,3.27831792556
1972-09-30,11.5168113049,2.24464576497,9.22343343133,1.94770537387,11.3644613287,1.89999241452,5.4615020446,1.19699252293,9.42639881482,1.88284195593,6.04892705387,1.45287637677,8.71943960618,2.06353564445,6.87368401928,1.54426879233,7.99118966841,1.43001829642,7.23684141904,1.99754734862,12.0762823945,2.45258034156,14.6311142553,3.3099960418,6.1,3.16061286529
1972-10-31,11.505063033,2.24411557365,9.22641499815,1.94861081366,11.4465172043,1.88753427172,5.46094328884,1.19710291222,9.30183372265,1.94673085929,6.02504571746,1.46637283462,8.73630769373,2.06460866607,6.91828885799,1.5631578607,7.96385326288,1.42957610992,7.16700155729,2.00000238848,12.0280698369,2.44533497933,14.5553406377,3.29762912202,6.5,3.12039133848
1972-11-30,11.5751877642,2.24431162736,9.43183704116,2.05325378041,11.4635645161,1.88700009417,5.44769167594,1.19661109765,9.23818372265,1.97903845525,6.03879034112,1.46234473777,8.82126091954,2.11309917572,7.00203885799,1.59538583896,7.96327745643,1.42935342123,7.14498220245,1.99556809163,12.1413531702,2.47240173146,14.6658546162,3.37341277281,6.9,3.16061286529
1972-12-31,11.8630356136,2.38105275869,9.87877575083,2.40410940727,11.5913586022,1.95273354979,5.59441533185,1.30022311685,9.41362727104,2.03367066655,6.26672743789,1.68290061809,9.11519962922,2.20750684133,7.26167326659,1.80759439145,8.09927315536,1.51126930146,7.33152843901,2.06125554883,12.5694434928,2.63808497373,15.0267723582,3.49116973086,7.3,3.27831792556
1973-01-31,11.9618904524,2.3931159887,10.0447434928,2.44599870882,11.6561650538,1.90280801398,5.62272178346,1.29016713997,9.46385307749,2.01765642384,6.36655001854,1.68943221577,9.35834479051,2.09696984348,7.29415713756,1.8128313598,8.157095736,1.50904773156,7.35523811643,2.06145282786,12.5769596218,2.63636923277,15.1056110679,3.46324464859,7.1,3.53776617001
1973-02-28,12.1393106904,2.43843904209,10.2518756356,2.52581401456,11.5179543395,1.90877514063,5.6781348787,1.31277208243,9.58068045845,2.10053305073,6.46722978044,1.70505766853,9.54187336194,2.06523853386,7.37396070899,1.85039233615,8.30701359315,1.62088954205,7.49014883071,2.07185729694,12.7572465266,2.67006537799,15.4201396393,3.50367742856,6.9,3.71200045372
1973-03-31,12.3288913356,2.24327910013,10.4914562808,2.41755629559,11.6204865975,1.80273680026,5.74947358838,1.26305582496,9.66500303909,2.05906971722,6.59932655464,1.57089840427,9.66169594258,1.91135510124,7.54020264447,1.74942355605,8.4432393996,1.48945516779,7.658293992,1.94863242879,12.9408916879,2.48435809395,15.6661718973,3.31318718385,6.7,3.81272108936
1973-04-30,12.5311133786,2.18321058504,10.7379928399,2.28994486564,11.7746484255,1.80912989926,5.89869186795,1.28879298644,9.72789981328,2.05619253167,6.77008945786,1.55024190982,9.83594701785,1.8572656081,7.72227038641,1.71066086324,8.60536681895,1.48525826022,7.89863431458,1.93156726907,13.0932045911,2.39188882136,15.9308735102,3.17134344221,6.5,3.84570847624
1973-05-31,12.7521698302,1.95061358657,10.9699724098,2.06314841488,11.9488511137,1.54503235736,6.04877143784,1.15944528783,9.88413099608,2.01032954791,6.91023031808,1.55251596283,9.98820024366,1.63843523459,7.94516178426,1.54224889309,8.83155122755,1.30231732415,8.10557194899,1.79307184472,13.2141201825,2.24292747819,16.1064036178,3.05550017758,6.3,3.81272108936
1973-06-30,12.6161300453,2.03106080391,10.8592331625,2.1142438094,11.8154801459,1.61160701929,6.02291821203,1.17150123996,9.77912293156,1.9869102021,6.80388515679,1.5054845569,9.84593895333,1.75036298319,7.9056983434,1.54838135366,8.74952112003,1.33433926913,7.98420743286,1.77064855072,13.0846820104,2.17048242541,15.8672713597,3.09540208256,6.1,3.71200045372
1973-07-31,12.3798483249,2.21005963918,10.7040014421,2.22570972436,11.6084102535,1.81025905709,5.94922358838,1.20237211935,9.63076002834,2.00985244042,6.69343354388,1.52032982919,9.63232228667,1.85185748683,7.83986339716,1.60997041016,8.60696628132,1.37747737293,7.87589291673,1.78336504499,12.8827868491,2.15650283716,15.390222435,2.99294800244,5.9,3.53776617001
1973-08-31,12.1694773571,2.32869515173,10.5670982163,2.31444512111,11.3898941244,1.85012656579,5.86553003999,1.25080393331,9.50409873802,2.03884302202,6.55082064066,1.54059886834,9.32832228667,1.91790422298,7.668282752,1.70421839196,8.43014370067,1.45353212296,7.65384452964,1.75685339862,12.5704481395,2.01314893564,14.9481901769,2.73634077443,5.7,3.27831792556
1973-09-30,12.0319171421,2.27156069098,10.5228621948,2.29705643427,11.2850145545,1.76798499883,5.82898864214,1.25961445166,9.41795411436,2.01644879162,6.47278945786,1.54064293604,9.11661744796,1.92398559469,7.68402199931,1.69656775336,8.32025929207,1.48226906579,7.52300850813,1.77000524772,12.5693992147,2.01337366425,14.7665880264,2.67091748281,6.1,3.16061286529
1973-10-31,11.9062035714,2.22327771178,10.4750735407,2.30060950604,11.213772619,1.72512603727,5.72943191244,1.29466788649,9.3106843702,1.98929751309,6.37001470814,1.55490024321,8.92558018433,1.99126055968,7.67545303379,1.69898002701,8.19746785714,1.54849474355,7.42480049923,1.74657596615,12.4510944316,2.04825372918,14.6514656682,2.60673250105,6.5,3.12039133848
1973-11-30,11.8382369048,2.21204725872,10.4932154762,2.30228926368,11.08340649,1.66290670505,5.65123029954,1.26399600857,9.28404512289,1.96899856066,6.32989750384,1.54949857585,8.80497642089,1.9997583381,7.70514604455,1.69220453303,8.17149742704,1.5404668246,7.44859297235,1.75568224112,12.4499320661,2.04881490466,14.8093866359,2.73928069703,6.9,3.16061286529
1973-12-31,11.8379702381,2.21181444626,10.5656541859,2.32971311441,10.9854263825,1.58521073302,5.57056470814,1.20799896725,9.25499082181,1.94251451432,6.32380664363,1.54681261885,8.77950760369,1.96863159889,7.67793582949,1.67353895986,8.14496140553,1.51452285661,7.50527200461,1.81117700567,12.4652584101,2.05403156455,15.0552059908,2.95187301471,7.3,3.27831792556
1974-01-31,12.0893573349,2.88777878674,10.8150251536,2.78536577574,11.132200576,2.01352033443,5.69929051459,1.56276373972,9.39684566052,2.30230164764,6.51067761137,1.89149654213,8.94645921659,2.2657699453,7.81308099078,1.96225699525,8.39476785714,2.08744989402,7.75573974654,2.42787363563,12.6934197005,2.57948735577,15.4602705069,3.63362632493,7.1,3.53776617001
1974-02-28,12.1777942396,2.90571505501,10.9033644393,2.80894238941,11.1855791475,2.00151021863,5.70338694316,1.56376123073,9.423596851,2.31343690298,6.49053237327,1.88905909705,8.99718897849,2.27376442201,7.80311075269,1.95759546533,8.45222738095,2.09366342598,7.77792307988,2.43801212059,12.5699768433,2.54015377795,15.5739764593,3.64144447048,6.9,3.71200045372
1974-03-31,12.317971659,2.77620496563,11.0757354071,2.67746538182,11.3124339862,1.96799197875,5.78887081413,1.51359994429,9.51624201229,2.27861168556,6.5605968894,1.83626683637,9.10780188172,2.18824572764,8.00469139785,1.85968781417,8.54051770353,2.04696652175,7.95442307988,2.28015584376,12.5959929724,2.52275152624,15.8628958141,3.33944736605,6.7,3.81272108936
1974-04-30,12.3008926267,2.79336209637,11.080509063,2.66955979014,11.4295458141,1.94005818245,5.76972726575,1.53379293344,9.57467588326,2.21090862718,6.53463936252,1.86932596073,8.95352553763,2.33537891278,8.10833548387,1.7705127861,8.47832200461,2.10464520315,7.9182843702,2.32232470258,12.5155467358,2.64620884334,15.7229732335,3.53217028948,6.5,3.84570847624
1974-05-31,12.5075904762,2.70713597962,11.2922929339,2.53817815225,11.5357866743,1.92909846604,5.91296651306,1.47186064102,9.85226889401,1.98599562205,6.67968721198,1.73580492226,9.09524112903,2.28625960264,8.38681774194,1.73340875678,8.63843813364,1.99536202455,8.19092684332,2.17471174975,12.7125483487,2.54514475297,15.9953119432,3.31653905722,6.3,3.81272108936
1974-06-30,12.4975399386,2.71148363959,11.2395875576,2.58101280288,11.4599748464,1.94159628915,5.91075145929,1.47297393765,9.97877803379,1.8852086324,6.72591140553,1.70109013227,9.04385994624,2.2995179529,8.47599623656,1.75640593804,8.64066501536,1.99431485153,8.23860480031,2.14447254456,12.7199978111,2.54291900111,15.9390748464,3.355256437,6.1,3.71200045372
1974-07-31,12.5116248848,2.71084709749,11.1186332565,2.5828366999,11.4254920507,1.94567173371,5.93493855607,1.46748486817,10.155540937,1.82375139287,6.7792796851,1.68592232531,8.98795510753,2.26896277445,8.5251655914,1.76716149808,8.63175695084,1.99545373804,8.26041447773,2.13682148622,12.6830531874,2.53211910751,15.8067866743,3.32637714142,5.9,3.53776617001
1974-08-31,12.2480119816,2.64606171996,10.835875192,2.34333870969,11.2740888249,1.8722263571,5.77558371736,1.42373995155,10.0055893241,1.81561584443,6.56987645929,1.53407126393,8.72582607527,2.13247537469,8.40964946237,1.66609634395,8.51391824117,1.96530407744,8.13217254224,2.117558503,12.4219725422,2.25513178994,15.5593834485,3.21795975401,5.7,3.27831792556
1974-09-30,12.3306582181,2.70185422994,10.8663966974,2.36594738639,11.3388237711,1.87955898115,5.80469124424,1.42278097754,10.082385023,1.81790243047,6.53509258833,1.52162503601,8.64205725806,2.0815409235,8.46111612903,1.66477187597,8.50188705837,1.96515537126,8.11480049923,2.12359853697,12.4341666283,2.2538241223,15.6370243088,3.21447135497,6.1,3.16061286529
1974-10-31,12.324233679,2.69679503601,10.73565649,2.3057808755,11.4145973886,1.85855490844,5.78466417051,1.4121624177,9.96415172811,1.75714690194,6.43552519201,1.50827660702,8.63634642857,2.07504078166,8.44167546083,1.66101518238,8.34862726575,1.8913208105,8.04273655914,2.11917145212,12.3555162826,2.18822947369,15.6552328341,3.23450037845,6.5,3.12039133848
1974-11-30,12.3884680876,2.69996829879,10.7572839094,2.31736531888,11.4755495392,1.85633517291,5.81025503072,1.41279110511,10.0611925883,1.78324391893,6.43678164363,1.50814531634,8.80597008449,2.18806364327,8.5040937404,1.67017747077,8.41504715822,1.91316381658,8.06076344086,2.11903398013,12.3482324117,2.18898279711,15.7763935868,3.27339122248,6.9,3.16061286529
1974-12-31,12.6226492704,3.01598888836,11.0514408986,2.79686332553,11.5487264209,1.95850400433,5.92073029954,1.62448960723,10.3966022657,2.35656273063,6.53382519201,1.68099275175,9.08933191244,2.76838835883,8.80070341782,2.21864738886,8.65377457757,2.3772599917,8.20397150538,2.34531740748,12.631709831,2.62064428326,16.1428532642,3.76653591431,7.3,3.27831792556
